,sex,age,l,m,s,p5,p25,p50,p75,p95
3233,2,1376,-0.3325,15.5619,0.13648,12.532426090956788,14.21292779515192,15.5619,17.087004561897885,19.65113807148392
3234,2,1377,-0.3325,15.5679,0.13651,12.536682385904212,14.218128532541233,15.5679,17.093949386345216,19.65976306407909
3235,2,1378,-0.3326,15.5739,0.13654,12.54096699604008,14.223334855700028,15.5739,17.10090205446607,19.668443933499248
3236,2,1379,-0.3326,15.5799,0.13656,12.54541450275957,14.228628299510447,15.5799,17.107728418175284,19.67672095149416
3237,2,1380,-0.3327,15.5859,0.13659,12.549698419259084,14.233834253358767,15.5859,17.11468162541382,19.68540356814394
3238,2,1381,-0.3327,15.5918,0.13662,12.553872670354766,14.238942878687457,15.5918,17.121517742527278,19.69390572209772
3239,2,1382,-0.3328,15.5978,0.13665,12.558155838316255,14.244148432397797,15.5978,17.12847153695186,19.702590248510518
3240,2,1383,-0.3328,15.6038,0.13668,12.562409814155318,14.249347971754204,15.6038,17.13541803933243,19.711220520975736
3241,2,1384,-0.3328,15.6098,0.1367,12.566855695095882,14.254640586558283,15.6098,17.1422455433087,19.7195010806095
3242,2,1385,-0.3329,15.6158,0.13673,12.571137783420449,14.259845567859585,15.6158,17.149200168518345,19.728188288423926
3243,2,1386,-0.3329,15.6218,0.13676,12.575390618601512,14.265044521826043,15.6218,17.15614748337716,19.73682110099908
3244,2,1387,-0.333,15.6278,0.13679,12.579671955407138,14.27024910135287,15.6278,17.163102698295248,19.745510227150973
3245,2,1388,-0.333,15.6338,0.13682,12.583923996215763,14.275447644374161,15.6338,17.170050589818864,19.754144856760924
3246,2,1389,-0.3331,15.6398,0.13684,12.588397198901095,14.280745270914315,15.6398,17.1768868627361,19.762484486837828
3247,2,1390,-0.3331,15.6458,0.13687,12.59264850763046,14.285943436436114,15.6458,17.183835281801944,19.771120774165063
3248,2,1391,-0.3331,15.6517,0.1369,12.596818926271737,14.291050087504127,15.6517,17.19067415336623,19.779631571746194
3249,2,1392,-0.3332,15.6577,0.13693,12.601098436687236,14.296253694883767,15.6577,17.197630786863083,19.788325294023544
3250,2,1393,-0.3332,15.6637,0.13696,12.60534854720939,14.301451243592838,15.6637,17.20458006557727,19.79696427675886
3251,2,1394,-0.3333,15.6697,0.13698,12.609820229979286,14.306748063724138,15.6697,17.21141751078992,19.805307696601773
3252,2,1395,-0.3333,15.6757,0.13701,12.614069608824694,14.311945235022256,15.6757,17.21836731717743,19.813948338104467
3253,2,1396,-0.3334,15.6817,0.13704,12.618347676388357,14.317148071833863,15.6817,17.225325080288137,19.822645732392548
3254,2,1397,-0.3334,15.6877,0.13707,12.622596261667404,14.322344832364452,15.6877,17.232275463604218,19.8312881930471
3255,2,1398,-0.3334,15.6936,0.1371,12.626763981211234,14.327450090339669,15.6936,17.239116284075255,19.83980511865433
3256,2,1399,-0.3335,15.6996,0.13712,12.631234145093858,14.332746104292307,15.6996,17.245954901933015,19.84815233111782
3257,2,1400,-0.3335,15.7056,0.13715,12.63548159510256,14.337942281596808,15.7056,17.252906095982397,19.85679732951817
3258,2,1401,-0.3336,15.7116,0.13718,12.63975783853966,14.343144146768688,15.7116,17.259865278443993,19.86549932624095
3259,2,1402,-0.3336,15.7176,0.13721,12.644004495427362,14.348339913403782,15.7176,17.26681704956759,19.874146144961696
3260,2,1403,-0.3337,15.7236,0.13724,12.648279989059395,14.353541377186385,15.7236,17.273776822325846,19.88285006484081
3261,2,1404,-0.3337,15.7295,0.13726,12.652638949661483,14.358739393818823,15.7295,17.280499037961263,19.89101840488562
3262,2,1405,-0.3337,15.7355,0.13729,12.656884471880442,14.363934577359833,15.7355,17.287451620012966,19.89966776290884
3263,2,1406,-0.3338,15.7415,0.13732,12.661158892444117,14.369135471172832,15.7415,17.294412222252653,19.908374365556348
3264,2,1407,-0.3338,15.7475,0.13735,12.66540362198731,14.37433024414255,15.7475,17.301365381524292,19.917025545069826
3265,2,1408,-0.3339,15.7534,0.13737,12.669790646410855,14.379533535904736,15.7534,17.308096235651917,19.92525309793074
3266,2,1409,-0.3339,15.7594,0.1374,12.674034649097539,14.384727933503898,15.7594,17.315049920671907,19.93390593242247
3267,2,1410,-0.3339,15.7654,0.13743,12.678278244573416,14.389922123511534,15.7654,17.322003891066583,19.94255965279677
3268,2,1411,-0.334,15.7714,0.13746,12.682550843516603,14.39512204624657,15.7714,17.32896591351192,19.951270864863737
3269,2,1412,-0.334,15.7774,0.13749,12.68679364676183,14.400315825781057,15.7774,17.33592046127236,19.95992640789949
3270,2,1413,-0.3341,15.7833,0.13751,12.691179172026501,14.40551832029567,15.7833,17.342652478223616,19.96815772919721
3271,2,1414,-0.3341,15.7893,0.13754,12.695421248816153,14.410711724547914,15.7893,17.349607551863503,19.97681492826329
3272,2,1415,-0.3342,15.7953,0.13757,12.699692412252048,14.415910879331824,15.7953,17.35657070289679,19.985529816024215
3273,2,1416,-0.3342,15.8013,0.1376,12.703933697170688,14.421103873190383,15.8013,17.36352635402094,19.994188838705767
3274,2,1417,-0.3342,15.8072,0.13763,12.708094180823764,14.426205396010776,15.8072,17.370372401621328,20.002722206153372
3275,2,1418,-0.3343,15.8132,0.13765,12.712558602291402,14.431498357015945,15.8132,17.37721547073509,20.011083840586497
3276,2,1419,-0.3343,15.8192,0.13768,12.716798754230165,14.436690768151427,15.8192,17.38417193333595,20.01974540696071
3277,2,1420,-0.3344,15.8252,0.13771,12.721068098306045,14.441888952364945,15.8252,17.391136505349067,20.028464910479467
3278,2,1421,-0.3344,15.8311,0.13774,12.725227077625487,14.4469896961874,15.8311,17.397983648076867,20.037001734305473
3279,2,1422,-0.3345,15.8371,0.13776,12.729690307835773,14.452282021548742,15.8371,17.404827648639042,20.0453663975613
3280,2,1423,-0.3345,15.8431,0.13779,12.73392894261742,14.457473647266273,15.8431,17.41178521498735,20.05403144666591
3281,2,1424,-0.3345,15.849,0.13782,12.738086799202144,14.462573813235446,15.849,17.418633163217276,20.06257079736484
3282,2,1425,-0.3346,15.855,0.13785,12.74235432866926,14.467771028912567,15.855,17.42559915429399,20.071294913028787
3283,2,1426,-0.3346,15.861,0.13788,12.74659176950768,14.472962038754794,15.861,17.43255758167812,20.07996266865209
3284,2,1427,-0.3347,15.8669,0.1379,12.7509731244989,14.478162311649829,15.8669,17.4392928469615,20.088204536171197
3285,2,1428,-0.3347,15.8729,0.13793,12.755209840006524,14.483352946457888,15.8729,17.446251800594034,20.096873950790307
3286,2,1429,-0.3348,15.8789,0.13796,12.759475936790857,14.488549394819543,15.8789,17.453218921231493,20.105601750132614
3287,2,1430,-0.3348,15.8849,0.13799,12.763711861676,14.49373961950963,15.8849,17.460178452758985,20.11427299167179
3288,2,1431,-0.3348,15.8908,0.13801,12.768062212454378,14.498933234081866,15.8908,17.466906747975273,20.122460275569978
3289,2,1432,-0.3349,15.8968,0.13804,12.772327239913857,14.50412911331279,15.8968,17.47387469937008,20.131190768105874
3290,2,1433,-0.3349,15.9028,0.13807,12.776562033505988,14.50931875565075,15.9028,17.480835042923687,20.13986455774012
3291,2,1434,-0.335,15.9087,0.1381,12.780745976348797,14.514422998472893,15.9087,17.48769366039826,20.148470332067486
3292,2,1435,-0.335,15.9147,0.13813,12.784979983446895,14.519612232581306,15.9147,17.494654579697126,20.157145943034536
3293,2,1436,-0.3351,15.9207,0.13815,12.789439001759128,14.524902314433593,15.9207,17.501501860505268,20.165521257134866
3294,2,1437,-0.3351,15.9266,0.13818,12.793591952110118,14.52999994085554,15.9266,17.508353377067277,20.17407186673619
3295,2,1438,-0.3351,15.9326,0.13821,12.797824828515006,14.535188592743747,15.9326,17.515315108587703,20.182750027364868
3296,2,1439,-0.3352,15.9386,0.13824,12.80208729834583,14.540383103575216,15.9386,17.522285071676684,20.191487074347666
3297,2,1440,-0.3352,15.9445,0.13826,12.806434792212652,14.545575254032583,15.9445,17.529015395889143,20.199680697080968
3298,2,1441,-0.3353,15.9505,0.13829,12.810696577753225,14.55076939862007,15.9505,17.53598589775629,20.208419500601508
3299,2,1442,-0.3353,15.9565,0.13832,12.814927940217295,14.555957265800565,15.9565,17.542948734082277,20.217101152476165
3300,2,1443,-0.3354,15.9624,0.13835,12.819108672035071,14.56105978895964,15.9624,17.5498098830254,20.22571518266779
3301,2,1444,-0.3354,15.9684,0.13838,12.82333924880598,14.566247248087736,15.9684,17.556773295361225,20.234398658008384
3302,2,1445,-0.3354,15.9744,0.1384,12.827765448218098,14.571529799216346,15.9744,17.56361469923336,20.242722531067297
3303,2,1446,-0.3355,15.9803,0.13843,12.83194512236258,14.576631758433289,15.9803,17.570476673451967,20.251339241705598
3304,2,1447,-0.3355,15.9863,0.13846,12.83617456952537,14.58181863558017,15.9863,17.57744089836413,20.260025269555932
3305,2,1448,-0.3356,15.9922,0.13849,12.840353509295374,14.586920199773656,15.9922,17.58430345753327,20.268643895814524
3306,2,1449,-0.3356,15.9982,0.13851,12.844778440260548,14.592202099417287,15.9982,17.59114576710446,20.276970605096363
3307,2,1450,-0.3357,16.0042,0.13854,12.849036987951681,14.597394510278093,16.0042,17.598118820849127,20.28571773115005
3308,2,1451,-0.3357,16.0101,0.13857,12.85318464097341,14.602489395071053,16.0101,17.604974189395403,20.294280495072893
3309,2,1452,-0.3357,16.0161,0.1386,12.857412173876732,14.607675282414123,16.0161,17.611939803235614,20.30297090164771
3310,2,1453,-0.3358,16.0221,0.13862,12.861866108140475,14.612962654546612,16.0221,17.618791049858316,20.311359103295093
3311,2,1454,-0.3358,16.028,0.13865,12.866012642007284,14.618056962274503,16.028,17.62564722507631,20.31992440347674
3312,2,1455,-0.3359,16.034,0.13868,12.87026938257294,14.623248406282286,16.034,17.63262170045948,20.32867616280458
3313,2,1456,-0.3359,16.0399,0.13871,12.874415138970637,14.628342309731371,16.0399,17.639478447391035,20.33724327534699
3314,2,1457,-0.3359,16.0459,0.13873,12.878837513424006,14.633622901611288,16.0459,17.646322564915753,20.345575623768568
3315,2,1458,-0.336,16.0519,0.13876,12.88309318840295,14.638813777327782,16.0519,17.65329787233725,20.354330086783772
3316,2,1459,-0.336,16.0578,0.13879,12.887237826241325,14.643907103843038,16.0578,17.660155426135457,20.362899737150872
3317,2,1460,-0.3361,16.0638,0.13882,12.891492760929108,14.649097581278681,16.0638,17.66713132358735,20.37165613328702
3318,2,1461,-0.3361,16.0697,0.13884,12.895833616684335,14.654286328792805,16.0697,17.673866366302132,20.3798645048708
3319,2,1462,-0.3362,16.0757,0.13887,12.900087869075561,14.659476440433965,16.0757,17.680842803222074,20.388622663220932
3320,2,1463,-0.3362,16.0817,0.1389,12.904311255500668,14.664660179789996,16.0817,17.68781143936944,20.39732261749567
3321,2,1464,-0.3362,16.0876,0.13893,12.90845399834557,14.669752525321144,16.0876,17.694670372088442,20.40589662079026
3322,2,1465,-0.3363,16.0936,0.13895,12.912904364607133,14.675037993278666,16.0936,17.701524410923057,20.414293909583233
3323,2,1466,-0.3363,16.0995,0.13898,12.917046391088219,14.68012996738766,16.0995,17.70838386700794,20.422869568243367
3324,2,1467,-0.3364,16.1055,0.13901,12.921298839324976,14.685319112845017,16.1055,17.71536172659215,20.431632368299095
3325,2,1468,-0.3364,16.1115,0.13904,12.925520314815527,14.690501863131685,16.1115,17.72233175276253,20.44033671011715
3326,2,1469,-0.3365,16.1174,0.13907,12.929691798281471,14.69559943029887,16.1174,17.729200204683966,20.448974578036964
3327,2,1470,-0.3365,16.1234,0.13909,12.934110027882916,14.700877894108368,16.1234,17.736047279631958,20.457316186530168
3328,2,1471,-0.3365,16.1293,0.13912,12.938250160802193,14.70596888754967,16.1293,17.742908115109735,20.465896201922533
3329,2,1472,-0.3366,16.1353,0.13915,12.942500806131534,14.711157067104264,16.1353,17.7498873977893,20.474663647229356
3330,2,1473,-0.3366,16.1413,0.13918,12.946720371728116,14.716338828551452,16.1413,17.756858814325522,20.483372379352495
3331,2,1474,-0.3367,16.1472,0.1392,12.951087846797835,14.721531690233249,16.1472,17.763604953183656,20.491649644658523
3332,2,1475,-0.3367,16.1532,0.13923,12.955306690814373,14.726713077475338,16.1532,17.77057689720548,20.500360045748707
3333,2,1476,-0.3368,16.1591,0.13926,12.959475713643357,14.731809324576794,16.1591,17.777447297628534,20.50900428239558
3334,2,1477,-0.3368,16.1651,0.13928,12.963891735263173,14.737086655566427,16.1651,17.784295945467747,20.517350813047095
3335,2,1478,-0.3368,16.171,0.13931,12.96802926023704,14.7421762973559,16.171,17.79115868435865,20.52593684581592
3336,2,1479,-0.3369,16.177,0.13934,12.972277423218348,14.747363145857552,16.177,17.798139930591624,20.534710706740857
3337,2,1480,-0.3369,16.1829,0.13937,12.976414172817577,14.752452383832315,16.1829,17.805003241891086,20.54329855748624
3338,2,1481,-0.337,16.1889,0.13939,12.980859797557049,14.757735316613608,16.1889,17.811861008157678,20.551708001418064
3339,2,1482,-0.337,16.1949,0.13942,12.985076012091008,14.762915341251633,16.1949,17.81883487068913,20.560424467090773
3340,2,1483,-0.3371,16.2008,0.13945,12.989242576650948,14.76801026882194,16.2008,17.82570722043595,20.569075079240214
3341,2,1484,-0.3371,16.2068,0.13948,12.993458009011029,14.773189886187085,16.2068,17.832681660143933,20.577793377802163
3342,2,1485,-0.3371,16.2127,0.1395,12.997791310856895,14.778374757910434,16.2127,17.83942208463369,20.58601859155893
3343,2,1486,-0.3372,16.2187,0.13953,13.002036993869451,14.783560275896251,16.2187,17.846405295246075,20.594798874909436
3344,2,1487,-0.3372,16.2246,0.13956,13.006171138110181,14.788648162792004,16.2246,17.85327051081585,20.60339274995502
3345,2,1488,-0.3373,16.2306,0.13959,13.010416083766424,14.793833283160856,16.2306,17.860254312482372,20.61217497487941
3346,2,1489,-0.3373,16.2365,0.13961,13.014748135499675,14.799017511032847,16.2365,17.866995635852998,20.6204030129764
3347,2,1490,-0.3374,16.2425,0.13964,13.018992401507925,14.804202266205523,16.2425,17.873979977908718,20.629187007712414
3348,2,1491,-0.3374,16.2485,0.13967,13.023205206987086,14.809380521542742,16.2485,17.880956336988582,20.637911377822448
3349,2,1492,-0.3374,16.2544,0.1397,13.027337461999972,14.81446742872975,16.2544,17.88782293338462,20.646509621168267
3350,2,1493,-0.3375,16.2604,0.13972,13.031779532286643,14.819748460391857,16.2604,17.89468349655721,20.654928190904112
3351,2,1494,-0.3375,16.2663,0.13975,13.035911073147382,14.824834996646754,16.2663,17.901550617053072,20.663528095547907
3352,2,1495,-0.3376,16.2723,0.13978,13.040153541941475,14.830018787201908,16.2723,17.908536384180767,20.67231675182519
3353,2,1496,-0.3376,16.2782,0.1398,13.044483412610775,14.835201894391947,16.2782,17.915279267108364,20.680549679039085
3354,2,1497,-0.3377,16.2842,0.13983,13.048725202413603,14.840385319899493,16.2842,17.92226557485444,20.689340107021472
3355,2,1498,-0.3377,16.2901,0.13986,13.052855255468534,14.8454710817897,16.2901,17.92913379243277,20.697943495590522
3356,2,1499,-0.3377,16.2961,0.13989,13.057065036063927,14.850647770512168,16.2961,17.93611235576179,20.706674830782255
3357,2,1500,-0.3378,16.302,0.13991,13.061424931056932,14.855836573596378,16.302,17.94286447391652,20.714971623837666
3358,2,1501,-0.3378,16.308,0.13994,13.065633992125885,14.861012888568844,16.308,17.94984356541304,20.72370463351009
3359,2,1502,-0.3379,16.314,0.13997,13.069873986435688,14.866195349847802,16.314,17.95683129883019,20.732499727977437
3360,2,1503,-0.3379,16.3199,0.14,13.07400215252719,14.87128013253114,16.3199,17.96370089798683,20.741107490928243
3361,2,1504,-0.338,16.3259,0.14002,13.078440993562905,14.876559433076528,16.3259,17.970564016085834,20.749534416444646
3362,2,1505,-0.338,16.3318,0.14005,13.082568446370717,14.88164384502056,16.3318,17.97743413963194,20.758143843040028
3363,2,1506,-0.338,16.3378,0.14008,13.086775604337703,14.886819172656617,16.3378,17.9844146237417,20.766881261160943
3364,2,1507,-0.3381,16.3437,0.1401,13.091133470246188,14.892006887722907,16.3437,17.991168348250252,20.775183309065902
3365,2,1508,-0.3381,16.3497,0.14013,13.09533990923798,14.897181841731294,16.3497,17.998149360711167,20.783922403154786
3366,2,1509,-0.3382,16.3556,0.14016,13.099497339623035,14.902271860085383,16.3556,18.00502897645051,20.792596814358696
3367,2,1510,-0.3382,16.3616,0.14019,13.103702998713759,14.907446407325518,16.3616,18.012010566846,20.801337747477806
3368,2,1511,-0.3383,16.3675,0.14021,13.108059703246234,14.912633497662151,16.3675,18.018765217737577,20.80964283530682
3369,2,1512,-0.3383,16.3735,0.14024,13.112264643683677,14.917807671346186,16.3735,18.025747336591984,20.818385445268706
3370,2,1513,-0.3383,16.3794,0.14027,13.116389102441524,14.922890530661554,16.3794,18.032619648857654,20.827001798035695
3371,2,1514,-0.3384,16.3854,0.14029,13.12082501976902,14.92816826582276,16.3854,18.03948507368156,20.835436260007935
3372,2,1515,-0.3384,16.3913,0.14032,13.124948766018598,14.933250754570881,16.3913,18.046357910595006,20.84405427851172
3373,2,1516,-0.3385,16.3973,0.14035,13.129183821962924,14.938430560657695,16.3973,18.053349576726752,20.852862262737762
3374,2,1517,-0.3385,16.4032,0.14038,13.13330679605807,14.943512646306479,16.4032,18.06022298712428,20.86148210793628
3375,2,1518,-0.3386,16.4092,0.1404,13.13774154008352,14.94878975052203,16.4092,18.067089347268496,20.86991963882234
3376,2,1519,-0.3386,16.4151,0.14043,13.141863801990345,14.953871465674766,16.4151,18.073963282421126,20.878541150629548
3377,2,1520,-0.3386,16.4211,0.14046,13.146065724327972,14.95904407424647,16.4211,18.080947607773954,20.88729074385116
3378,2,1521,-0.3387,16.427,0.14048,13.150419540120383,14.964229615741816,16.427,18.087704545432093,20.89560331330881
3379,2,1522,-0.3387,16.433,0.14051,13.154620744584298,14.969401850930455,16.433,18.094689399503753,20.90435458547912
3380,2,1523,-0.3388,16.4389,0.14054,13.158773286616249,14.974489237558195,16.4389,18.101572920156055,20.913041811683648
3381,2,1524,-0.3388,16.4449,0.14056,13.1631744974898,14.979758958414278,16.4449,18.108432159101476,20.921421548351603
3382,2,1525,-0.3389,16.4508,0.14059,13.167326369066553,14.98484598352611,16.4508,18.11531621740292,20.930110542138465
3383,2,1526,-0.3389,16.4568,0.14062,13.171526077296903,14.990017438906238,16.4568,18.12230217864436,20.938865336480088
3384,2,1527,-0.3389,16.4627,0.14065,13.175645349646704,14.995097602426368,16.4627,18.129178304010022,20.947493786543397
3385,2,1528,-0.339,16.4687,0.14067,13.180077175475832,15.000373142504536,16.4687,18.136046972803356,20.955938869792355
3386,2,1529,-0.339,16.4746,0.1407,13.184195736412152,15.00545293570073,16.4746,18.14292362318294,20.96456898856327
3387,2,1530,-0.3391,16.4806,0.14073,13.188425863486847,15.010630088745591,16.4806,18.14991922535167,20.973389890032045
3388,2,1531,-0.3391,16.4865,0.14075,13.192744856908691,15.01580760001787,16.4865,18.156669910594893,20.98164731487297
3389,2,1532,-0.3392,16.4925,0.14078,13.196974308272239,15.020984388758396,16.4925,18.163666054531724,20.99046999756588
3390,2,1533,-0.3392,16.4984,0.14081,13.201091387172102,15.026063408872208,16.4984,18.170543803923398,20.999103615916777
3391,2,1534,-0.3392,16.5044,0.14083,13.20548946695999,15.031331519843706,16.5044,18.177405285989632,21.007490392867325
3392,2,1535,-0.3393,16.5103,0.14086,13.209637855226132,15.03641666981712,16.5103,18.184292126681573,21.0161885191126
3393,2,1536,-0.3393,16.5163,0.14089,13.213833833101328,15.041586187948344,16.5163,18.19128082501144,21.024951990817613
3394,2,1537,-0.3394,16.5222,0.14091,13.218183057941255,15.046769262014042,16.5222,18.19804141799932,21.03327654923433
3395,2,1538,-0.3394,16.5282,0.14094,13.222378319195872,15.05193840704085,16.5282,18.205030645467644,21.042041703295027
3396,2,1539,-0.3395,16.5341,0.14097,13.226525313171283,15.057022802863486,16.5341,18.211918612453744,21.05074354332134
3397,2,1540,-0.3395,16.5401,0.141,13.23071979713202,15.06219154170219,16.5401,18.218908418731157,21.059510543516254
3398,2,1541,-0.3396,16.546,0.14102,13.235067865407714,15.067373992130358,16.546,18.225669939795843,21.067838155910415
3399,2,1542,-0.3396,16.552,0.14105,13.23926163306931,15.072542357936273,16.552,18.232660275319958,21.07660683934198
3400,2,1543,-0.3396,16.5579,0.14108,13.243375016582151,15.077619457333222,16.5579,18.239540741801648,21.085249079759272
3401,2,1544,-0.3397,16.5639,0.1411,13.24780220474988,15.082892505665614,16.5639,18.24641310084047,21.093706265151145
3402,2,1545,-0.3397,16.5698,0.14113,13.25191487809482,15.087969235015784,16.5698,18.253294092753958,21.102350177671777
3403,2,1546,-0.3398,16.5758,0.14116,13.256139411390368,15.093143373163498,16.5758,18.260294176519817,21.111185809028125
3404,2,1547,-0.3398,16.5817,0.14118,13.260453475800903,15.098318344294594,16.5817,18.267048412792082,21.119454406831505
3405,2,1548,-0.3399,16.5876,0.14121,13.264597367929538,15.10340106611792,16.5876,18.27393887258983,21.128164450531514
3406,2,1549,-0.3399,16.5936,0.14124,13.26878852880949,15.108568075328913,16.5936,18.280931130659564,21.136939243052332
3407,2,1550,-0.3399,16.5995,0.14126,13.27310166910862,15.11374257178786,16.5995,18.28768602750978,21.14520991263074
3408,2,1551,-0.34,16.6055,0.14129,13.277324479271963,15.118915782404978,16.6055,18.29468748783514,21.154050063826894
3409,2,1552,-0.34,16.6114,0.14132,13.28143456923688,15.123991166526915,16.6114,18.30157038782147,21.162700043290716
3410,2,1553,-0.3401,16.6174,0.14134,13.285859166857286,15.12926282128666,16.6174,18.3084448144179,21.171164018495645
3411,2,1554,-0.3401,16.6233,0.14137,13.289968547352213,15.134337835517277,16.6233,18.315328240070787,21.179815671973024
3412,2,1555,-0.3402,16.6293,0.1414,13.294189953336874,15.139510286231516,16.6293,18.322330836349874,21.18865957195066
3413,2,1556,-0.3402,16.6352,0.14142,13.298501263040379,15.144683836414279,16.6352,18.329087061881605,21.19693443581616
3414,2,1557,-0.3402,16.6412,0.14145,13.302689478416376,15.14984931624247,16.6412,18.336081480752906,21.205716080017023
3415,2,1558,-0.3403,16.6471,0.14148,13.306829898194088,15.154930165413372,16.6471,18.34297472679274,21.214435288106912
3416,2,1559,-0.3403,16.653,0.1415,13.311140284601622,15.160103241103984,16.653,18.34973161317078,21.222712225910687
3417,2,1560,-0.3404,16.659,0.14153,13.315359969551203,15.16527476476353,16.659,18.356735586747295,21.231560651850383
3418,2,1561,-0.3404,16.6649,0.14156,13.319466769180716,15.170348434325653,16.6649,18.36362092131747,21.240218379137026
3419,2,1562,-0.3405,16.6709,0.14158,13.323888779410263,15.175618696229785,16.6709,18.370497416585188,21.2486891534078
3420,2,1563,-0.3405,16.6768,0.14161,13.327994870267386,15.180691996056074,16.6768,18.377383277056985,21.257348556622183
3421,2,1564,-0.3405,16.6828,0.14164,13.33218048303697,15.185856120217558,16.6828,18.384379619871734,21.26613632126294
3422,2,1565,-0.3406,16.6887,0.14166,13.336521710305792,15.191034890003637,16.6887,18.391146602834358,21.274481873190766
3423,2,1566,-0.3406,16.6947,0.14169,13.340706608636642,15.196198641546506,16.6947,18.398143475520833,21.28327132615135
3424,2,1567,-0.3407,16.7006,0.14172,13.344843934674545,15.201277818559795,16.7006,18.405039217232222,21.291998761667227
3425,2,1568,-0.3407,16.7065,0.14174,13.349151569699636,15.206449474037559,16.7065,18.411798093969757,21.30028197442152
3426,2,1569,-0.3408,16.7125,0.14177,13.353368133293413,15.211619311616634,16.7125,18.418804582161044,21.30913868644064
3427,2,1570,-0.3408,16.7184,0.14179,13.357675180293763,15.216790663003414,16.7184,18.425563886213176,21.317423249096823
3428,2,1571,-0.3408,16.7244,0.14182,13.361858253002524,15.221953464998064,16.7244,18.432562103927612,21.326216975490667
3429,2,1572,-0.3409,16.7303,0.14185,13.365993876222833,15.22703172323747,16.7303,18.439459213821564,21.33494891470646
3430,2,1573,-0.3409,16.7363,0.14187,13.370379889688499,15.232293613916752,16.7363,18.446329396621586,21.343363082008196
3431,2,1574,-0.341,16.7422,0.1419,13.374514846977297,15.237371511668414,16.7422,18.45322704576243,21.352096802083548
3432,2,1575,-0.341,16.7481,0.14193,13.378616550093108,15.242442525664998,16.7481,18.460116151199525,21.36076653122013
3433,2,1576,-0.3411,16.7541,0.14195,13.383034558360194,15.247710632694393,16.7541,18.46699584832176,21.3692478333305
3434,2,1577,-0.3411,16.76,0.14198,13.387135553778924,15.252781277194929,16.76,18.47388548002321,21.37791924135058
3435,2,1578,-0.3412,16.766,0.14201,13.39134899987357,15.257949429570973,16.766,18.48089448419496,21.38678425081257
3436,2,1579,-0.3412,16.7719,0.14203,13.39565329854271,15.263119361421003,16.7719,18.487655779620216,21.395075096624765
3437,2,1580,-0.3412,16.7778,0.14206,13.399753193212652,15.268189433906386,16.7778,18.494546220576282,21.403749073566487
3438,2,1581,-0.3413,16.7838,0.14209,13.403965594589657,15.273357023668776,16.7838,18.50155606048751,21.412616829499942
3439,2,1582,-0.3413,16.7897,0.14211,13.408268972033452,15.278526481484137,16.7897,18.50831801744209,21.420909754762523
3440,2,1583,-0.3414,16.7957,0.14214,13.412480702423618,15.283693708016397,16.7957,18.515328400791876,21.42977930580973
3441,2,1584,-0.3414,16.8016,0.14216,13.41678349267988,15.288862861926445,16.8016,18.52209078533985,21.43807358323361
3442,2,1585,-0.3415,16.8075,0.14219,13.420914701514457,15.293938730542836,16.8075,18.528991469792054,21.446817327270555
3443,2,1586,-0.3415,16.8135,0.14222,13.425092266204345,15.299098657184473,16.8135,18.535993781461592,21.45562411007233
3444,2,1587,-0.3415,16.8194,0.14224,13.429394135675992,15.304267337157246,16.8194,18.54275682768432,21.463920468120744
3445,2,1588,-0.3416,16.8254,0.14227,13.433604151499921,15.309433638104293,16.8254,18.549768590613873,21.472794564091704
3446,2,1589,-0.3416,16.8313,0.1423,13.437700765734235,15.314501998235894,16.8313,18.556661469487576,21.481476316000904
3447,2,1590,-0.3417,16.8372,0.14232,13.442034944214694,15.319676965016399,16.8372,18.56343411862025,21.489840534956915
3448,2,1591,-0.3417,16.8432,0.14235,13.446210687161008,15.324835942973769,16.8432,18.570437776622846,21.498651601816114
3449,2,1592,-0.3418,16.8491,0.14237,13.4505443211976,15.330010615082834,16.8491,18.57721086668923,21.50701727792763
3450,2,1593,-0.3418,16.855,0.1424,13.454639525985257,15.335078238518376,16.855,18.584104796563114,21.515702387107208
3451,2,1594,-0.3418,16.861,0.14243,13.45881416026137,15.340236640104997,16.861,18.591109270564093,21.52451604592296
3452,2,1595,-0.3419,16.8669,0.14245,13.463146939996603,15.345410852604905,16.8669,18.59788304292513,21.53288396442793
3453,2,1596,-0.3419,16.8729,0.14248,13.46732086214736,15.350568882089108,16.8729,18.60488804757953,21.541699317938694
3454,2,1597,-0.342,16.8788,0.14251,13.471447955686367,15.355642523750438,16.8788,18.611792062071142,21.55045405745775
3455,2,1598,-0.342,16.8847,0.14253,13.475746497584256,15.360809482691593,16.8847,18.618557527555932,21.558758061108943
3456,2,1599,-0.3421,16.8907,0.14256,13.479952737882899,15.36597373911326,16.8907,18.625572350919086,21.567642270504955
3457,2,1600,-0.3421,16.8966,0.14258,13.484250693547093,15.371140394360944,16.8966,18.6323382443159,21.57594762890374
3458,2,1601,-0.3421,16.9025,0.14261,13.488342994974477,15.376206505569744,16.9025,18.63923432092656,21.58463957079288
3459,2,1602,-0.3422,16.9085,0.14264,13.492548193456251,15.381370200036748,16.9085,18.64624998105294,21.593526535168248
3460,2,1603,-0.3422,16.9144,0.14266,13.496845229766054,15.386536381663666,16.9144,18.653016536598372,21.601833978024125
3461,2,1604,-0.3423,16.9203,0.14269,13.500969967630235,15.391608747996653,16.9203,18.659922459573036,21.610595023292035
3462,2,1605,-0.3423,16.9263,0.14271,13.505346209552064,15.396865591337235,16.9263,18.666799724402914,21.619031541620043
