,sex,age,l,m,s,p5,p25,p50,p75,p95
1401,1,1401,-0.1064,16.0211,0.12644,13.042314274825435,14.71707999335536,16.0211,17.454166241071533,19.771025637241724
1402,1,1402,-0.1065,16.0265,0.12646,13.04631777052577,14.721848947445435,16.0265,17.460293384242313,19.7783990175028
1403,1,1403,-0.1066,16.032,0.12648,13.050402433545598,14.726709636733977,16.032,17.466529647762624,19.785896348280712
1404,1,1404,-0.1067,16.0375,0.1265,13.054486856807689,14.73157020061897,16.0375,17.472766086774026,19.79339422347946
1405,1,1405,-0.1068,16.043,0.12652,13.058571040343432,14.73643063910715,16.043,17.479002701286017,19.800892643171384
1406,1,1406,-0.107,16.0484,0.12654,13.06260106502611,14.741204402083852,16.0484,17.485136985759052,19.808312392202723
1407,1,1407,-0.1071,16.0539,0.12656,13.066684788055321,14.746064594349779,16.0539,17.49137395420218,19.815811928857013
1408,1,1408,-0.1072,16.0594,0.12657,13.070978574490614,14.751023252734074,16.0594,17.49749198889128,19.822978505094337
1409,1,1409,-0.1073,16.0648,0.12659,13.074980489980838,14.755791374066016,16.0648,17.503620308393007,19.830355556984152
1410,1,1410,-0.1074,16.0703,0.12661,13.079063557348414,14.760651222925732,16.0703,17.50985775827241,19.837856589088915
1411,1,1411,-0.1075,16.0758,0.12663,13.08314638517436,14.765510946428508,16.0758,17.516095383708905,19.845358166119265
1412,1,1412,-0.1076,16.0812,0.12665,13.087147591829538,14.770278696468393,16.0812,17.52222422378726,19.852736835066892
1413,1,1413,-0.1078,16.0867,0.12667,13.091257528870289,14.775143497579853,16.0867,17.528468675718017,19.860283929409782
1414,1,1414,-0.1079,16.0922,0.12669,13.095339657143345,14.780002849611227,16.0922,17.53470683079729,19.867787169520476
1415,1,1415,-0.108,16.0976,0.12671,13.099340171513369,14.784770231751697,16.0976,17.54083619593716,19.875167488212938
1416,1,1416,-0.1081,16.1031,0.12673,13.103421823441513,14.789629334326719,16.1031,17.54707470069611,19.882671814428445
1417,1,1417,-0.1082,16.1086,0.12674,13.107714080924858,14.794587184668526,16.1086,17.553193880818274,19.889841974319356
1418,1,1418,-0.1083,16.114,0.12676,13.11171394633919,14.799354226518298,16.114,17.559323723771353,19.8972237788291
1419,1,1419,-0.1084,16.1195,0.12678,13.115794943367161,14.804212985851445,16.1195,17.565562710199558,19.90472960227895
1420,1,1420,-0.1085,16.125,0.1268,13.119875701132175,14.809071619887739,16.125,17.571801872269933,19.912235971305225
1421,1,1421,-0.1087,16.1304,0.12682,13.123902570861725,14.813843643720265,16.1304,17.577938747369434,19.919664077976897
1422,1,1422,-0.1088,16.1359,0.12684,13.127982869115163,14.818702031751085,16.1359,17.584178263682148,19.927171566368582
1423,1,1423,-0.1089,16.1414,0.12686,13.132062928204613,14.823560294506482,16.1414,17.590417955667554,19.934679600571158
1424,1,1424,-0.109,16.1468,0.12688,13.136061394200292,14.828326597533133,16.1468,17.59654884478311,19.9420646759092
1425,1,1425,-0.1091,16.1523,0.1269,13.140140977500604,14.833184610952069,16.1523,17.602788886618086,19.949573797516877
1426,1,1426,-0.1092,16.1578,0.12692,13.144220321730801,14.838042499115764,16.1578,17.6090291041543,19.95708346515348
1427,1,1427,-0.1093,16.1632,0.12693,13.148429525646643,14.84290761654551,16.1632,17.61504057989823,19.96413410833926
1428,1,1428,-0.1094,16.1687,0.12695,13.152508454808325,14.847765286887048,16.1687,17.6212811036359,19.971644728969945
1429,1,1429,-0.1096,16.1742,0.12697,13.156614984328806,14.852628211180228,16.1742,17.627528349017247,19.97920083176462
1430,1,1430,-0.1097,16.1796,0.12699,13.160612111290654,14.85739380649551,16.1796,17.63366024169086,19.986589047921665
1431,1,1431,-0.1098,16.1851,0.12701,13.164690342555197,14.862251105725358,16.1851,17.639901295585755,19.994101335595253
1432,1,1432,-0.1099,16.1906,0.12703,13.168768334934443,14.867108279739938,16.1906,17.64614252523864,20.001614169732925
1433,1,1433,-0.11,16.196,0.12705,13.172764755014745,14.871873504184993,16.196,17.652274939087413,20.009004007532827
1434,1,1434,-0.1101,16.2015,0.12707,13.176842272160659,14.876730428983107,16.2015,17.65851651876007,20.016517930379383
1435,1,1435,-0.1102,16.2069,0.12709,13.180838221956256,14.881495406612759,16.2069,17.664649279598027,20.023908848156967
1436,1,1436,-0.1103,16.2124,0.12711,13.184915263993581,14.886352082221258,16.2124,17.670891209328488,20.03142386000307
1437,1,1437,-0.1105,16.2179,0.12713,13.189020037666038,14.891214038776049,16.2179,17.677139896546105,20.03898461609479
1438,1,1438,-0.1106,16.2233,0.12715,13.193015297425669,14.895978648995294,16.2233,17.683273183145715,20.046377189014606
1439,1,1439,-0.1107,16.2288,0.12717,13.197091642370172,14.900834953667019,16.2288,17.689515643283833,20.053893869834212
1440,1,1440,-0.1108,16.2343,0.12718,13.201379971119868,14.905790724262523,16.2343,17.69563777822944,20.061073289442017
1441,1,1441,-0.1109,16.2397,0.1272,13.205374583877528,14.910554994613516,16.2397,17.70177154324266,20.068467352784683
1442,1,1442,-0.111,16.2452,0.12722,13.209450275886748,14.9154109564681,16.2452,17.708014485653575,20.075985535467655
1443,1,1443,-0.1111,16.2506,0.12724,13.213444418850104,14.920174980109682,16.2506,17.714148597806634,20.083380679943897
1444,1,1444,-0.1112,16.2561,0.12726,13.217519636244042,14.925030692881284,16.2561,17.720391890426853,20.090899952788405
1445,1,1445,-0.1113,16.2616,0.12728,13.221594615156599,14.929886280524798,16.2616,17.726635358928707,20.098419773044082
1446,1,1446,-0.1115,16.267,0.1273,13.225616166656692,14.934655369256859,16.267,17.732776613568696,20.10586202649115
1447,1,1447,-0.1116,16.2725,0.12732,13.229690687736385,14.939510711261118,16.2725,17.739020436839603,20.11338297018501
1448,1,1448,-0.1117,16.2779,0.12734,13.233683671963515,14.944274121020737,16.2779,17.74515542223464,20.120780853561815
1449,1,1449,-0.1118,16.2834,0.12736,13.237757718750066,14.94912921401178,16.2834,17.75139959581419,20.128302888180148
1450,1,1450,-0.1119,16.2889,0.12738,13.241831527216782,14.953984181909682,16.2889,17.757643945325146,20.13582547059225
1451,1,1451,-0.112,16.2943,0.1274,13.24582380624531,14.958747221162836,16.2943,17.763779452412102,20.14322497957462
1452,1,1452,-0.1121,16.2998,0.12742,13.24989714060623,14.96360194008794,16.2998,17.77002415228897,20.150748653349577
1453,1,1453,-0.1122,16.3053,0.12744,13.253970236741248,14.968456533940223,16.3053,17.776269028125974,20.158272875138135
1454,1,1454,-0.1123,16.3107,0.12746,13.257961810850855,14.973219202747233,16.3107,17.782405056990388,20.165674010381217
1455,1,1455,-0.1125,16.3162,0.12747,13.262275811716957,14.978179071983062,16.3162,17.788535790584962,20.172905271390828
1456,1,1456,-0.1126,16.3216,0.12749,13.2662669923127,14.982941528449464,16.3216,17.79467212828819,20.18030738911348
1457,1,1457,-0.1127,16.3271,0.12751,13.2703392176757,14.98779565930242,16.3271,17.800917665755932,20.18783369241765
1458,1,1458,-0.1128,16.3325,0.12753,13.274329929411811,14.99255786926171,16.3325,17.807054350886876,20.195236893484395
1459,1,1459,-0.1129,16.338,0.12755,13.278401681099849,14.997411751235122,16.338,17.813300238853397,20.202764289172336
1460,1,1460,-0.113,16.3435,0.12757,13.282473194778026,15.00226550818249,16.3435,17.819546302846685,20.210292233385804
1461,1,1461,-0.1131,16.3489,0.12759,13.28646320223827,15.00702734783492,16.3489,17.825683509953606,20.21769706223899
1462,1,1462,-0.1132,16.3544,0.12761,13.290534242428874,15.01188085594319,16.3544,17.831929924503036,20.2252260992759
1463,1,1463,-0.1133,16.3598,0.12763,13.29452378133986,15.016642449155526,16.3598,17.838067479132786,20.23263201220213
1464,1,1464,-0.1134,16.3653,0.12765,13.298594348167677,15.021495708451683,16.3653,17.844314244276628,20.240162142355594
1465,1,1465,-0.1136,16.3708,0.12767,13.302693100941935,15.02635434215335,16.3708,17.850567891100393,20.247738925483738
1466,1,1466,-0.1137,16.3762,0.12769,13.306681952556685,15.03111556855193,16.3762,17.85670597234813,20.255146500165612
1467,1,1467,-0.1138,16.3817,0.12771,13.310751825048147,15.035968457511414,16.3817,17.862953268760688,20.262678305941552
1468,1,1468,-0.1139,16.3871,0.12773,13.314740208433884,15.040729437539365,16.3871,17.869091697630463,20.270086965459985
1469,1,1469,-0.114,16.3926,0.12775,13.31880960788474,15.045582077756574,16.3926,17.87533934473717,20.27761986512006
1470,1,1470,-0.1141,16.3981,0.12777,13.32287876964388,15.05043459301655,16.3981,17.881587167968622,20.285153314058068
1471,1,1471,-0.1142,16.4035,0.12779,13.326866449700601,15.055195202942638,16.4035,17.887726119106222,20.292563603605185
1472,1,1472,-0.1143,16.409,0.12781,13.330935138606572,15.060047469500855,16.409,17.893974293089315,20.30009814686836
1473,1,1473,-0.1144,16.4144,0.12783,13.334922350744634,15.06480783312336,16.4144,17.900113591944276,20.307509521983214
1474,1,1474,-0.1146,16.4199,0.12785,13.339019139669402,15.069665381087422,16.4199,17.906368863172844,20.315091563264243
1475,1,1475,-0.1147,16.4253,0.12787,13.34300590057056,15.0744255018365,16.4253,17.912508514300473,20.3225040572657
1476,1,1476,-0.1148,16.4308,0.12789,13.347073660881279,15.079277274510332,16.4308,17.91875739446218,20.33004082338718
1477,1,1477,-0.1149,16.4363,0.12791,13.351141183724488,15.084128922275516,16.4363,17.925006450817946,20.3375781393197
1478,1,1478,-0.115,16.4417,0.12793,13.355127241963805,15.088888673067386,16.4417,17.93114662441985,20.344992264938394
1479,1,1479,-0.1151,16.4472,0.12795,13.359194292400884,15.093740072227694,16.4472,17.937396031665543,20.352530676260013
1480,1,1480,-0.1152,16.4526,0.12797,13.36317988316593,15.098499576812355,16.4526,17.943536553122367,20.359945888505393
1481,1,1481,-0.1153,16.4581,0.12799,13.367246461321685,15.103350727394837,16.4581,17.94978631129639,20.367485395510773
1482,1,1482,-0.1154,16.4635,0.12801,13.371231584736522,15.108109985799155,16.4635,17.955927180646345,20.37490169467611
1483,1,1483,-0.1155,16.469,0.12803,13.37529769073581,15.112960887830718,16.469,17.96217728978707,20.382442297660052
1484,1,1484,-0.1156,16.4745,0.12804,13.379578401416742,15.117912625462768,16.4745,17.968305158213393,20.389639699045272
1485,1,1485,-0.1158,16.4799,0.12806,13.383591633098757,15.1226771117105,16.4799,17.974453302604925,20.397104260095848
1486,1,1486,-0.1159,16.4854,0.12808,13.387657106724692,15.127527675193004,16.4854,17.980703899763938,20.404646407393233
1487,1,1487,-0.116,16.4908,0.1281,13.391641136452831,15.132286351843415,16.4908,17.98684560121153,20.41206532673671
1488,1,1488,-0.1161,16.4963,0.12812,13.395706138228382,15.137136666841597,16.4963,17.99309654943257,20.419608570747787
1489,1,1489,-0.1162,16.5017,0.12814,13.399689701034744,15.141895097404683,16.5017,17.999238598906302,20.427028578036396
1490,1,1490,-0.1163,16.5072,0.12816,13.403754231084747,15.146745163945525,16.5072,18.005489898227797,20.434572919056603
1491,1,1491,-0.1164,16.5126,0.12818,13.407737327093436,15.151503348448154,16.5126,18.011632295765942,20.4419940145844
1492,1,1492,-0.1165,16.5181,0.1282,13.411801385542761,15.156353166558672,16.5181,18.017883946226384,20.449539452909328
1493,1,1493,-0.1166,16.5236,0.12822,13.415865207022469,15.161202859868423,16.5236,18.02413577303461,20.457085442227513
1494,1,1494,-0.1167,16.529,0.12824,13.419847601851327,15.165960674734958,16.529,18.03027869350509,20.464508172895957
1495,1,1495,-0.1168,16.5345,0.12826,13.423910951917819,15.170810119654993,16.5345,18.036530871510053,20.472055259962957
1496,1,1496,-0.117,16.5399,0.12828,13.427921815068286,15.17557329321295,16.5399,18.04268098597551,20.479526211543284
1497,1,1497,-0.1171,16.5454,0.1283,13.431984710685157,15.180422493233708,16.5454,18.048933519817965,20.48707443033528
1498,1,1498,-0.1172,16.5508,0.12832,13.43596618933241,15.185179819571406,16.5508,18.055077141209992,20.494499372661338
1499,1,1499,-0.1173,16.5563,0.12834,13.4400286137957,15.190028771258957,16.5563,18.061330026330246,20.502048689828484
1500,1,1500,-0.1174,16.5618,0.12836,13.444090801513633,15.194877598194404,16.5618,18.067583087867934,20.509598558525674
1501,1,1501,-0.1175,16.5672,0.12838,13.448071579648428,15.199634555041003,16.5672,18.073727232399758,20.517025137592057
1502,1,1502,-0.1176,16.5727,0.1284,13.452133296400252,15.204483133683844,16.5727,18.079980645273118,20.524576105109425
1503,1,1503,-0.1177,16.5781,0.12842,13.456113608492284,15.209239844633746,16.5781,18.086125138103373,20.532003774217593
1504,1,1504,-0.1178,16.5836,0.12844,13.460174854402883,15.214088175011032,16.5836,18.09237890235101,20.539555840851854
1505,1,1505,-0.1179,16.589,0.12846,13.464154700576254,15.218844640091165,16.589,18.098523743518083,20.546984600297087
1506,1,1506,-0.118,16.5945,0.12848,13.468215475770462,15.223692722229917,16.5945,18.10477785917855,20.554537766345067
1507,1,1507,-0.1182,16.5999,0.1285,13.472223974843281,15.228454584084991,16.5999,18.11092994516757,20.56201511983162
1508,1,1508,-0.1183,16.6054,0.12852,13.47628429633903,15.233302421489197,16.6054,18.117184416904095,20.56956941945972
1509,1,1509,-0.1184,16.6109,0.12854,13.480344381376293,15.238150134203567,16.6109,18.123439065147164,20.577124271304754
1510,1,1510,-0.1185,16.6163,0.12856,13.484323078809116,15.242905987576828,16.6163,18.129584782675728,20.58455579373617
1511,1,1511,-0.1186,16.6218,0.12858,13.488382693452298,15.247753452122835,16.6218,18.13583978243229,20.592111745772435
1512,1,1512,-0.1187,16.6272,0.1286,13.492360925410976,15.25250905972301,16.6272,18.141985848436207,20.599544359610253
1513,1,1513,-0.1188,16.6327,0.12863,13.496203518114287,15.257254416992593,16.6327,18.148364882947185,20.607449110859935
1514,1,1514,-0.1189,16.6381,0.12865,13.500181226196087,15.262009748136151,16.6381,18.154511340638827,20.614882950771918
1515,1,1515,-0.119,16.6436,0.12867,13.50423984060507,15.266856685105534,16.6436,18.16076708745826,20.622441240564076
1516,1,1516,-0.1191,16.649,0.12869,13.50821708347697,15.271611770533235,16.649,18.166913893707008,20.629876172511853
1517,1,1517,-0.1192,16.6545,0.12871,13.512275227882634,15.27645845941895,16.6545,18.173169992160798,20.637435563425537
1518,1,1518,-0.1193,16.6599,0.12873,13.51625200566879,15.281213299157757,16.6599,18.179317147005133,20.644871587705577
1519,1,1519,-0.1195,16.6654,0.12875,13.520339004321166,15.286065425014122,16.6654,18.18558055021902,20.652479999454016
1520,1,1520,-0.1196,16.6709,0.12877,13.524396459696405,15.290911744721809,16.6709,18.19183718161118,20.66004107892553
1521,1,1521,-0.1197,16.6763,0.12879,13.528372555656146,15.29566621884158,16.6763,18.19798486479572,20.667478778306663
1522,1,1522,-0.1198,16.6818,0.12881,13.532429541350432,15.30051229053579,16.6818,18.20424184792313,20.675040959679883
1523,1,1523,-0.1199,16.6872,0.12883,13.536405172544807,15.305266519036484,16.6872,18.210389879803646,20.682479752169826
1524,1,1524,-0.12,16.6927,0.12885,13.540461688682996,15.310112342744343,16.6927,18.216647214705016,20.690043035743255
1525,1,1525,-0.1201,16.6981,0.12887,13.544436855236176,15.314866325652885,16.6981,18.22279559532004,20.697482921639136
1526,1,1526,-0.1202,16.7036,0.12889,13.54849290194318,15.319711901401497,16.7036,18.22905328203414,20.705047307711446
1527,1,1527,-0.1203,16.709,0.12891,13.552467603979279,15.32446563874486,16.709,18.23520201142224,20.71248828731058
1528,1,1528,-0.1204,16.7145,0.12893,13.556523181379958,15.329310966561332,16.7145,18.24146004998784,20.720053776180645
1529,1,1529,-0.1205,16.72,0.12895,13.560578522961686,15.334156169826825,16.72,18.247718265258555,20.72761981879854
1530,1,1530,-0.1206,16.7254,0.12897,13.564552527242421,15.338909538277894,16.7254,18.253867518643457,20.735062441747328
1531,1,1531,-0.1207,16.7309,0.12899,13.568607399705368,15.343754493651927,16.7309,18.260126085823885,20.742629587611976
1532,1,1532,-0.1208,16.7363,0.12901,13.57258093977958,15.348507616605293,16.7363,18.266275688078377,20.750073305008403
1533,1,1533,-0.121,16.7418,0.12903,13.576664903370991,15.353358057872462,16.7418,18.27254162540974,20.75768995232993
1534,1,1534,-0.1211,16.7472,0.12905,13.580637996209374,15.358110938829872,16.7472,18.27869158120883,20.765134798507102
1535,1,1535,-0.1212,16.7527,0.12907,13.58469194783747,15.36295540201273,16.7527,18.284950857005537,20.77270418610498
1536,1,1536,-0.1213,16.7581,0.12909,13.588664576727504,15.367708037528793,16.7581,18.29110116175552,20.780150127360148
1537,1,1537,-0.1214,16.7636,0.12911,13.59271805962146,15.37255225290405,16.7636,18.297360789582505,20.78772061913782
1538,1,1538,-0.1215,16.769,0.12913,13.596690224687325,15.377304643005745,16.769,18.303511443322037,20.795167655769273
1539,1,1539,-0.1216,16.7745,0.12915,13.600743238972012,15.382148610600511,16.7745,18.30977142321817,20.802739252026594
1540,1,1540,-0.1217,16.78,0.12917,13.604796017787299,15.38699245372039,16.78,18.316031579928563,20.810311402875147
1541,1,1541,-0.1218,16.7854,0.12919,13.60876748613819,15.391744475156264,16.7854,18.322182757990046,20.81776008536983
1542,1,1542,-0.1219,16.7909,0.12921,13.612819796531769,15.396588070536401,16.7909,18.32844326682794,20.825333341148525
1543,1,1543,-0.122,16.7963,0.12923,13.616790801369051,15.401339846625415,16.7963,18.334594793975686,20.83278311976636
1544,1,1544,-0.1221,16.8018,0.12925,13.620842643465828,15.406183194292986,16.8018,18.34085565498001,20.840357480775516
1545,1,1545,-0.1222,16.8072,0.12928,13.624594754269642,15.410831876108759,16.8072,18.347132613130743,20.84816042290146
1546,1,1546,-0.1223,16.8127,0.1293,13.6286460686286,15.415674944824708,16.8127,18.353393870338028,20.855736026516055
1547,1,1547,-0.1225,16.8181,0.12932,13.632645889506163,15.420431983190223,16.8181,18.359553223859375,20.86323702132969
1548,1,1548,-0.1226,16.8236,0.12934,13.636696752928083,15.425274807778067,16.8236,18.365814838023525,20.870813765386945
1549,1,1549,-0.1227,16.829,0.12936,13.640666326648809,15.430025820832913,16.829,18.37196746059076,20.878267003504202
1550,1,1550,-0.1228,16.8345,0.12938,13.644716722174747,15.434868397795574,16.8345,18.378229427047142,20.88584485376632
1551,1,1551,-0.1229,16.84,0.1294,13.648766882589,15.439710850361214,16.84,18.384491570429667,20.89342325948481
1552,1,1552,-0.123,16.8454,0.12942,13.65273576065927,15.44446149498215,16.8454,18.39064471765211,20.900878146043475
1553,1,1553,-0.1231,16.8509,0.12944,13.656785453365067,15.449303699963423,16.8509,18.396907213385365,20.908457658418858
1554,1,1554,-0.1232,16.8563,0.12946,13.660753868630731,15.45405409939195,16.8563,18.403060709916172,20.91591364281932
1555,1,1555,-0.1233,16.8618,0.12948,13.664803093753015,15.458896056816004,16.8618,18.40932355803914,20.923494262152936
1556,1,1556,-0.1234,16.8672,0.1295,13.66877104633822,15.463646211079174,16.8672,18.415477403917116,20.930951344695114
1557,1,1557,-0.1235,16.8727,0.12952,13.672819804001904,15.468487920973216,16.8727,18.42174060446883,20.93853307128848
1558,1,1558,-0.1236,16.8781,0.12954,13.676787294030852,15.473237830098057,16.8781,18.42789479973277,20.945991252272506
1559,1,1559,-0.1237,16.8836,0.12956,13.680835584360834,15.478079292489276,16.8836,18.43415835275225,20.953574086427313
1560,1,1560,-0.1238,16.8891,0.12958,13.684883639861116,15.482920630544811,16.8891,18.44042208278588,20.96115747671876
1561,1,1561,-0.1239,16.8945,0.1296,13.688850435078898,15.487670171418374,16.8945,18.446576802967257,20.96861730817159
1562,1,1562,-0.124,16.9,0.12962,13.692898023433065,15.492511262011906,16.9,18.45284088552727,20.97620180647772
1563,1,1563,-0.1242,16.9054,0.12965,13.696674950351552,15.497162993527466,16.9054,18.459128986927453,20.98406672443708
1564,1,1564,-0.1243,16.9109,0.12967,13.700722029441405,15.502003808998742,16.9109,18.465393470837242,20.991652503341342
1565,1,1565,-0.1244,16.9163,0.12969,13.704687859182231,15.506752832650562,16.9163,18.471548938025688,20.999114703409173
1566,1,1566,-0.1245,16.9218,0.12971,13.70873447140189,15.511593400720157,16.9218,18.47781377454906,21.00670159100539
1567,1,1567,-0.1246,16.9272,0.12973,13.712699839171322,15.51634217936128,16.9272,18.48396959130737,21.014164890940545
1568,1,1568,-0.1247,16.9327,0.12975,13.716745984645737,15.521182500056428,16.9327,18.490234780483426,21.021752887531257
1569,1,1569,-0.1248,16.9382,0.12977,13.720791895585561,15.526022696480299,16.9382,18.49650014676637,21.029341440977245
1570,1,1570,-0.1249,16.9436,0.12979,13.724756569422036,15.530771107061822,16.9436,18.50265648871837,21.036806393522788
1571,1,1571,-0.125,16.9491,0.12981,13.728802013804199,15.53561105615208,16.9491,18.50892220771273,21.044396056417824
1572,1,1572,-0.1251,16.9545,0.12983,13.732766225979905,15.54035922179059,16.9545,18.515078899331957,21.051862109584224
1573,1,1573,-0.1252,16.96,0.12985,13.73681120392931,15.54519892357445,16.96,18.521344971076857,21.059452882231277
1574,1,1574,-0.1253,16.9654,0.12987,13.740774954568462,15.54994684429702,16.9654,18.527502012402245,21.066920036320152
1575,1,1575,-0.1254,16.9709,0.12989,13.744819466210066,15.554786298801734,16.9709,18.533768436936853,21.074511919022374
1576,1,1576,-0.1255,16.9763,0.12991,13.748782755436833,15.559533974635439,16.9763,18.539925828007377,21.08198017433551
1577,1,1577,-0.1256,16.9818,0.12993,13.752826800895544,15.564373181888232,16.9818,18.54619260537087,21.089573167396274
1578,1,1578,-0.1257,16.9873,0.12996,13.756650254375405,15.569108396960111,16.9873,18.55258608889334,21.097523320071012
1579,1,1579,-0.1258,16.9927,0.12998,13.760612792512223,15.573855674321292,16.9927,18.55874404875716,21.10499336564906
1580,1,1580,-0.1259,16.9982,0.13,13.764656078437628,15.578694478947599,16.9982,18.565011400287332,21.112588164797653
1581,1,1581,-0.126,17.0036,0.13002,13.768618155488765,15.583441511491113,17.0036,18.571169709998735,21.120059312393266
1582,1,1582,-0.1262,17.0091,0.13004,13.772691381745801,15.588285977720476,17.0091,18.577444667171704,21.127705347386723
1583,1,1583,-0.1263,17.0145,0.13006,13.776653014926715,15.59303276900917,17.0145,18.583603331508275,21.135177632206567
1584,1,1584,-0.1264,17.02,0.13008,13.780695386543673,15.597871082873885,17.02,18.58987139372477,21.14277468918793
1585,1,1585,-0.1265,17.0255,0.1301,13.784737524140608,15.602709272579542,17.0255,18.596139633209923,21.15037230427869
1586,1,1586,-0.1266,17.0309,0.13012,13.788698464919747,15.607455696142884,17.0309,18.602298823222085,21.1578462454463
1587,1,1587,-0.1267,17.0364,0.13014,13.792740136984953,15.612293638738903,17.0364,18.60856741574144,21.165444972489155
1588,1,1588,-0.1268,17.0418,0.13016,13.796700617123147,15.61703981758191,17.0418,18.614726955741986,21.17292001676902
1589,1,1589,-0.1269,17.0473,0.13018,13.800741823781564,15.621877513095493,17.0473,18.6209959013348,21.180519856068425
1590,1,1590,-0.127,17.0527,0.1302,13.804701843402993,15.626623447245247,17.0527,18.627155791362796,21.18799600376363
1591,1,1591,-0.1271,17.0582,0.13023,13.808521472759683,15.631356627491884,17.0582,18.63355218996774,21.195955352454757
1592,1,1592,-0.1272,17.0636,0.13025,13.812480974099088,15.636102286402846,17.0636,18.63971247343174,21.20343273973865
1593,1,1593,-0.1273,17.0691,0.13027,13.816521191141234,15.640939456651182,17.0691,18.645982169406405,21.211034942455655
1594,1,1594,-0.1274,17.0746,0.13029,13.820561174453456,15.6457765028038,17.0746,18.65225204274088,21.21863770398853
1595,1,1595,-0.1275,17.08,0.13031,13.824519984254664,15.650521794177836,17.08,18.658412852152004,21.2261167497257
1596,1,1596,-0.1276,17.0855,0.13033,13.828559502613771,15.655358593346993,17.0855,18.664683078702566,21.233720624620812
1597,1,1597,-0.1277,17.0909,0.13035,13.83251785234913,15.66010364012622,17.0909,18.67084423828304,21.241200774873814
1598,1,1598,-0.1278,17.0964,0.13037,13.836556905880048,15.664940192339222,17.0964,18.67711481808903,21.248805763436465
1599,1,1599,-0.1279,17.1018,0.13039,13.840514795673785,15.669684994550739,17.1018,18.683276327878005,21.25628701850916
1600,1,1600,-0.128,17.1073,0.13041,13.844553384501497,15.674521299834872,17.1073,18.689547260978777,21.263893121044855
1601,1,1601,-0.1281,17.1127,0.13043,13.848510814477823,15.679265857505841,17.1127,18.69570912101541,21.271375481241375
1602,1,1602,-0.1282,17.1182,0.13045,13.852548938727256,15.684101915888373,17.1182,18.701980407450364,21.278982698055778
1603,1,1603,-0.1283,17.1237,0.13047,13.856586829528878,15.688937850236735,17.1237,18.70825187133395,21.28659047437533
1604,1,1604,-0.1285,17.1291,0.1305,13.86035249276149,15.693583360488878,17.1291,18.71454928808975,21.294485600717476
1605,1,1605,-0.1286,17.1346,0.13052,13.864389877475245,15.698419020414166,17.1346,18.72082115434228,21.30209466559813
1606,1,1606,-0.1287,17.14,0.13054,13.86834611667732,15.70316293927552,17.14,18.72698393912821,21.30957996364702
1607,1,1607,-0.1288,17.1455,0.13056,13.872383037151462,15.707998352373489,17.1455,18.733256158822627,21.317190143645618
1608,1,1608,-0.1289,17.1509,0.13058,13.876338816996917,15.712742026795267,17.1509,18.739419294002587,21.324676547957807
1609,1,1609,-0.129,17.1564,0.1306,13.880375273356433,15.717577193093225,17.1564,18.745691867178362,21.33228784338071
1610,1,1610,-0.1291,17.1618,0.13062,13.884330593969462,15.72232062310258,17.1618,18.751855352791576,21.33977535426112
1611,1,1611,-0.1292,17.1673,0.13064,13.888366586339302,15.72715554262781,17.1673,18.758128279488155,21.347387765414876
1612,1,1612,-0.1293,17.1728,0.13066,13.892402345556494,15.73199033818353,17.1728,18.764401383726938,21.355000736801944
1613,1,1613,-0.1294,17.1782,0.13068,13.896356976349256,15.736733401031753,17.1782,18.77056539583075,21.362489910359994
1614,1,1614,-0.1295,17.1837,0.1307,13.900392271764384,15.741567949855767,17.1837,18.77683885364962,21.37010399793847
1615,1,1615,-0.1296,17.1891,0.13073,13.90412393984172,15.746205761394789,17.1891,18.783131370590706,21.37795599180966
1616,1,1616,-0.1297,17.1946,0.13075,13.908158712592206,15.75104003237345,17.1946,18.78940522620497,21.38557133432917
1617,1,1617,-0.1298,17.2,0.13077,13.912112367980706,15.755782576031503,17.2,18.79556998284382,21.393062859213735
1618,1,1618,-0.1299,17.2055,0.13079,13.91614667719525,15.76061660033663,17.2055,18.801844192122168,21.400679318577236
1619,1,1619,-0.13,17.2109,0.13081,13.920099873926512,15.765358899708039,17.2109,18.808009299376106,21.408171951443112
1620,1,1620,-0.1301,17.2164,0.13083,13.924133719730033,15.77019267736697,17.2164,18.814283862358064,21.41578952795801
1621,1,1621,-0.1302,17.2218,0.13085,13.928086457928305,15.774934732478915,17.2218,18.820449320266434,21.423283269111167
1622,1,1622,-0.1303,17.2273,0.13087,13.932119840445791,15.779768263518955,17.2273,18.826724236991556,21.430901963084995
1623,1,1623,-0.1304,17.2328,0.13089,13.93615299016349,15.784601670666618,17.2328,18.832999331370416,21.438521218158737
1624,1,1624,-0.1305,17.2382,0.13091,13.94010503959167,15.789343358847152,17.2382,18.83916531610155,21.446016624572106
1625,1,1625,-0.1306,17.2437,0.13093,13.944137726210975,15.794176519416984,17.2437,18.84544076428299,21.453636997566846
1626,1,1626,-0.1307,17.2491,0.13096,13.947866175711116,15.798812617835084,17.2491,18.85173573740853,21.461496746367814
1627,1,1627,-0.1308,17.2546,0.13098,13.951898340459625,15.803645500733062,17.2546,18.8580115836359,21.469118376249412
1628,1,1628,-0.1309,17.26,0.131,13.955849415971787,15.808386670048908,17.26,18.864178313372673,21.47661613764723
1629,1,1629,-0.131,17.2655,0.13102,13.959881117887992,15.813219306427262,17.2655,18.87045451348682,21.484238886104645
1630,1,1630,-0.1311,17.2709,0.13104,13.963831735442378,15.817960231609542,17.2709,18.876621594060257,21.491737757207506
